uniq_id,posted_date,job_title,salary_raw,experience_raw,skills,role,location,functional_area,industry,company,job_description,employment_type,experience_min,experience_max,salary_min,salary_max
3833c2ad6e0817c72349acbc747c0488,2019-08-04 09:59:44 +0000,Manager/consultant/analyst - Go To Market Analytics, Not Disclosed by Recruiter ,5 - 10 yrs,Predictive Modeling| SAS| Statistical Modeling| Marketing Analytics| Statistics| Analytics| Python,Analytics & BI,Bengaluru,Analytics & Business Intelligence,"KPO, Research, Analytics",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
0ca63695c82eaacfa455f0d57c46c72d,2019-07-06 08:03:00 +0000,SEM and Analytics, Not Disclosed by Recruiter ,2 - 3 yrs,SEM| Analytics| Google AdWords| Performance review| Keyword research| Campaigns| Search engine optimization| PPC Analyst| Troubleshooting| Client communication,Programming & Design,Pune,"IT Software - eCommerce , Internet Technologies","IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
fd7787af9eee2d38e5735c4f9cacdc05,2019-07-07 04:01:38 +0000,Business Analyst I, Not Disclosed by Recruiter ,4 - 6 yrs,Manual testing| Business Analyst| Business analysis| Trade finance| RDBMS| Finance| Corporate| Test cases| SQL,Analytics & BI,Bengaluru,Analytics & Business Intelligence,"BPO, Call Centre, ITeS",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
78d8c66f43b0e83a0054404cf912340b,2019-08-05 20:56:52 +0000,Procurement Jobs In Gurgaon - Spend Analytics, Not Disclosed by Recruiter ,6 - 8 yrs,Procurement| Strategic management| SAP MM| Management consulting| Tools| Outsourcing| Business intelligence| Business Executive| Analytics| Ariba,Purchase/Material Management,Gurgaon,Purchase / Logistics / Supply Chain,"Recruitment, Staffing",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
034e658008302a6b35c4d484760dd4e8,2019-08-04 23:47:53 +0000,Business Analyst/change Manager - Investment Banking - Mumbai," 15,00,000 - 22,50,000 PA. ",8 - 13 yrs,Change Manager| Business Analyst| Project Manager| Investment Banking Operations| Business Analysis,Investment Banking,Mumbai,"Financial Services , Banking , Investments , Insurance","KPO, Research, Analytics",,,,0,1,"15,00,000","22,50,000 PA."
2785942df93b4a2789693c11bedcb1f2,2019-08-06 01:10:40 +0000,Business Analytics- Professor, Not Disclosed by Recruiter ,10 - 15 yrs,Counselor| Mentor| Trainer| Lecturer| Teaching,University Level,Hyderabad,"Teaching , Education , Training , Counselling","Education, Teaching, Training",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
b1c755c2621ddc31ffaf33c838b3c775,2019-08-05 23:42:49 +0000,Business Analyst : Prime vendor, Not Disclosed by Recruiter ,4 - 6 yrs,Product launch| Microstrategy| Administration| Surgical| Business Analyst| Project management| Healthcare| Vendor| MS Office| Sharepoint,System Design/Implementation/ERP/CRM,Pune,"IT Software - Application Programming , Maintenance","Pharma, Biotech, Clinical Research",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
e7896437df375ddb285c130f9a04310d,2019-07-04 10:03:52 +0000,"Data Analyst - SAS, SQL, Hive and Python",Openings: 2, 1 - 3 Years,advance sas|sql|python|hive|campaign management|data analysis|data analytics|data mining|ETL Testing|ETL developer,Analytics & BI,Gurgaon,Analytics & Business Intelligence,Banking / Financial Services / Broking,,,,0,1,Openings: 2,Openings: 2
92fd54c139344f566c7010c0ff8f9be7,2019-07-05 08:12:26 +0000,ACN – Digital – Analytics – FS Analytics Professional, Not Disclosed by Recruiter, 4 - 5 Years,SQL|SAS|Business intelligence|Data modeling|Data analysis|MS Access|Account management|Schema|Publishing|data security,Analytics & BI,Bengaluru,Analytics & Business Intelligence,IT-Software / Software Services,,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
0a0c4c653dbb4728f398cd8e82662b7b,2019-07-04 18:44:59 +0000,Manager/ Senior Manager - Analytics - Life & Annuities, Not Disclosed by Recruiter ,4 - 9 yrs,Text Mining| R| Machine Learning| SAS| Logistic Regression| SQL| Insurance Analytics| Data Mining| Excel| Python,Analytics & BI,Gurgaon,Analytics & Business Intelligence,"IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
4501f2f56ef14e76154805e53f48ff19,2019-08-04 01:26:21 +0000,Speech Analytics Professional IND, Not Disclosed by Recruiter ,0 - 1 yrs,Analyst,,Gurgaon,Other,"Banking, Financial Services, Broking",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
3e14ea0b55a9585864d99ecc2d9c9f60,2019-08-04 02:35:55 +0000,LTI Requirement - Business Analyst - Payments, Not Disclosed by Recruiter ,6 - 10 yrs,business analysis| Payments,System Design/Implementation/ERP/CRM,Pune,IT Software - Other,"IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
8cbb46e0e2b80dd7f6471da0849fb3e5,2019-07-04 18:51:46 +0000,Sba/am/manager/senior Manager - Analytics - Group Disability, Not Disclosed by Recruiter ,4 - 8 yrs,Predictive Modeling| Logistic Regression| R| SAS| Predictive Analytics| Machine Learning| Excel| Segmentation| Python| Clustering,Analytics & BI,Gurgaon,Analytics & Business Intelligence,Insurance,,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
6052e04e608e5e1285de15b225d7230c,2019-08-04 08:47:25 +0000,"Data Analyst,"," 50,000 - 3,00,000 PA. ",0 - 2 yrs,analytics| data analytics| XML| data mining| Javascript| Data Analysis| Business Objects| SQL,Analytics & BI,Mumbai,Analytics & Business Intelligence,"KPO, Research, Analytics",,,,0,1,"50,000","3,00,000 PA."
9305c1e1b6d11d19c5f63bd74635f697,2019-08-05 20:02:38 +0000,"Business Analyst,project Manager,.net,asp.net,c#,mvc"," 12,00,000 - 18,00,000 PA. ",10 - 15 yrs,project management| microsoft technologies| project lead| asp.net| Project Manager| .net| business analysis| Technical Lead| tech lead| MVC,Programming & Design,Navi Mumbai,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",,,,0,1,"12,00,000","18,00,000 PA."
dc0319ef2615ef51fce11e60f8ec1b02,2019-07-07 01:17:47 +0000,Business Analyst - Insurance, Not Disclosed by Recruiter ,3 - 5 yrs,Life insurance| Consulting| Business analysis| Functional testing| English language| Senior Business Analyst| Language skills| C| Training| Technical,System Design/Implementation/ERP/CRM,Bengaluru,IT Software - Other,"IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
35698431d1d9f9e24c6d4832565158f6,2019-08-05 09:10:02 +0000,Salesforce Einstein Analytics, Not Disclosed by Recruiter ,5 - 10 yrs,Analytics| Consulting| CRM| Business administration| technical| functions| configuration| administration| Salesforce.com| mobile| Management| tools| quality| Computer science| Training| salesforce| service| design| scrum| developer| HRD| programming,Programming & Design,Chennai,IT Software - System Programming,"IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
a699cbb47654b463b0aabfc267507eb8,2019-07-04 07:33:30 +0000,Urgent Opening for DATA Analytics Expert for Kolkata," 7,00,000 - 10,00,000 PA. ",6 - 11 yrs,Data Analytics,Analytics & BI,Kolkata,Analytics & Business Intelligence,"KPO, Research, Analytics",,,,0,1,"7,00,000","10,00,000 PA."
35c153c95997de22cb4f582c2d316fee,2019-07-04 21:54:20 +0000,Senior Analyst - Data Consulting & Analytics, Not Disclosed by Recruiter ,6 - 11 yrs,Analytics| Data Management| Data Analytics| Statistics| SAS,Analytics & BI,Bengaluru,Analytics & Business Intelligence,"KPO, Research, Analytics",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
611f99f4189c4afe6af2c77d84e7cb73,2019-07-05 11:12:24 +0000,Manager Business Analyst," 14,00,000 - 15,00,000 PA. ",3 - 5 yrs,Business Analyst| Business Analytics| Business Analysis| Data Analysis| Data Management| Operations| Finance| Customer Service| R| Python| SQL| Excel,Analytics & BI,Gurgaon,Analytics & Business Intelligence,"Courier, Transportation, Freight , Warehousing",,,,0,1,"14,00,000","15,00,000 PA."
e06a008af1261b5fbd93f38a604db22d,2019-08-05 09:53:33 +0000,Hadoop Engineer - Big Data Analytics, Not Disclosed by Recruiter ,1 - 5 yrs,C++| data science| HTML| SAS| Perl| MATLAB| Technical support| Analytics| Android| Python,Programming & Design,Pune,"IT Software - Application Programming , Maintenance","Medical, Healthcare, Hospitals",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
f9ad4b79059b2e65624be408358cf9ad,2019-07-04 19:05:06 +0000,Advanced Analytics - Solution Lead, Not Disclosed by Recruiter ,12 - 17 yrs,Computer vision| advanced analytics| Lead Architect| Renewable energy| data science| Data modeling| Machine learning| Architectural design| Agile| Technology solutions,Programming & Design,Bengaluru,"IT Software - DBA , Datawarehousing","IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
e46fe2b24e51f61ad98d2063c85eeb57,2019-07-06 22:13:10 +0000,Business Analyst - Bandra - Digital Media Marketing Firm, Not Disclosed by Recruiter ,6 - 7 yrs,open source| website| digital media| charts| drafting| gap analysis| documentation| english| sdlc| process flow,Advertising,Mumbai,"Marketing , Advertising , MR , PR , Media Planning","Recruitment, Staffing",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
201e3a4c62aac982c367b0d91d6fb065,2019-07-04 15:02:14 +0000,Senior Manager - SAS Analytics - Credit Card/banking Domain, Not Disclosed by Recruiter ,2 - 7 yrs,SAS| Analytics| Statistics| Predictive Modeling| Statistical Modeling,Analytics & BI,Gurgaon,Analytics & Business Intelligence,"Banking, Financial Services, Broking",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
fe79de1eba5a83c9ac6c5d3357ba5326,2019-07-05 21:56:15 +0000,Business Analyst - SQL & R - Retail/ecommerce/telecom, Not Disclosed by Recruiter ,2 - 4 yrs,Analytics| SQL| Data Analytics| Statistics| Machine Learning| Data Management,System Design/Implementation/ERP/CRM,Bengaluru,"IT Software - DBA , Datawarehousing","Internet, Ecommerce",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
2645c699091c232a3eeaa328d9e4c8d2,2019-07-04 09:18:57 +0000,"Hiring for Business Analyst- Lucknow,delhi-sahibabad,bangalore-chennai"," 7,50,000 - 10,00,000 PA. ",6 - 10 yrs,business finance| competitive intelligence| quantitative analysis| strategic planning| business analysis| financial services| system implementation| financial analysis| financial planning| financial reporting| Qualitative Analysis| Cost Analysis,Finance/Audit,Bengaluru,"Accounts , Finance , Tax , Company Secretary , Audit","Banking, Financial Services, Broking",,,,0,1,"7,50,000","10,00,000 PA."
0cc7526fb3202e5a1cda52ad4b2be488,2019-07-05 20:49:41 +0000,Senior Data Analyst, Not Disclosed by Recruiter ,5 - 10 yrs,Data Analysis,Analytics & BI,Bengaluru,Analytics & Business Intelligence,"KPO, Research, Analytics",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
30f0ba473d5385158a52542c48616101,2019-07-06 11:40:34 +0000,Lead Business Analyst - Business Analytics Team, Not Disclosed by Recruiter ,6 - 8 yrs,r| python| Business Analytics| SQL,Analytics & BI,Bengaluru,Analytics & Business Intelligence,"IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
ff3bd5b959e145853856680e57bbf584,2019-07-06 01:32:02 +0000,Business Analyst - Sas/reporting, Not Disclosed by Recruiter ,3 - 5 yrs,SAS| Statistics| Analytics| Data Analytics| MIS| SQL,Analytics & BI,Bengaluru,Analytics & Business Intelligence,"Strategy, Management Consulting Firms",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
068af8a852669f3d0c19ee4f569c824a,2019-08-05 19:37:41 +0000,Credit Risk Business Analyst, Not Disclosed by Recruiter, 8 - 10 Years,impact analysis|solution design|Business Analyst|credit risk|liquidity risk|business analysis|credit risk business analyst|data migration|finance|banking,Corporate Banking,Bengaluru,"Financial Services , Banking , Investments , Insurance",IT-Software / Software Services,,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
d593ffc5576e58d020593577e71e3ae7,2019-07-06 09:43:17 +0000,Data Analyst, Not Disclosed by Recruiter ,5 - 8 yrs,QlikView| Data quality| Analytical| Continuous improvement| Root cause analysis| Recruitment| Data analytics| Data Architect| Data Analyst| Electronics,Programming & Design,Pune,IT Software - Other,"IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
43789096501b61684062ec005a1658fa,2019-07-05 04:59:38 +0000,Credit Suisse - Business Analyst - Credit Risk, Not Disclosed by Recruiter ,2 - 7 yrs,FSD| Brd| VAR| Credit Risk Management| Investment Banking| Derivatives| Business Analysis| Capital Market| Finance| UAT| Business Intelligence| datawarehouse,Analytics & BI,Pune,Analytics & Business Intelligence,"Banking, Financial Services, Broking",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
ba55c58b0a08f9177a761f68a70d1bd7,2019-07-04 23:24:43 +0000,Business Analyst," 3,00,000 - 3,50,000 PA. ",1 - 5 yrs,vba| excel| business analysis| problem solving| tableau| mis reporting| variance analysis,Analytics & BI,Mumbai (Rajendra Nagar),Analytics & Business Intelligence,"Accounting, Finance",,,,0,1,"3,00,000","3,50,000 PA."
50365a07dc89d2370a4d9ca05f8af160,2019-08-05 00:39:16 +0000,Manager - Marketing Analytics - KPO, Not Disclosed by Recruiter ,2 - 7 yrs,SAS| Statistical Modeling| Web Analytics| Marketing Analytics| Data Analytics| Statistics| Analytics| Python,Analytics & BI,Bengaluru,Analytics & Business Intelligence,"KPO, Research, Analytics",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
7ea80483a107ef43198812e10fe10e4c,2019-08-04 11:11:12 +0000,Accounts Executive / Accountant / Accounts Officer /data Analyst," 2,00,000 - 3,00,000 PA. ",1 - 4 yrs,accounts executive| tds| accountant| vat| gst| tax| receivable| direct tax| reconciliation| ap| ar| entry| fresher| accounts officer| returns| income tax| taxation| return| Accounts,Accounts,Delhi NCR,"Accounts , Finance , Tax , Company Secretary , Audit","Accounting, Finance",,,,0,1,"2,00,000","3,00,000 PA."
a50aaf0161ec13d0a5c09c38af694cc6,2019-07-04 19:03:46 +0000,Senior Business Analyst,Not Disclosed by Recruiter, 6 - 9 Years,Automation|Visio|Test scripts|CGI|Banking|Business Analyst|Credit collection|Testing|digital transformation|Training,System Design/Implementation/ERP/CRM,Bengaluru,"IT Software - Application Programming , Maintenance",IT-Software / Software Services,,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
773db4ffb38ea97ca7c4a08e0cf29d27,2019-08-06 08:30:38 +0000,ACN - Digital - Analytics - FS Analytics - 6, Not Disclosed by Recruiter ,3 - 6 yrs,digital analytics,Corporate Planning/Consulting/Strategy,Bengaluru,"Strategy , Management Consulting , Corporate Planning","IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
f7818801f72ed7893b7c099e1ed2cd19,2019-07-05 15:06:25 +0000,Sr. Big Data Analyst, Not Disclosed by Recruiter ,2 - 5 yrs,big data analyst,Back Office/Web/Transaction Processing,Hyderabad,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
48cc7f9c5a1ff6c4a735246760a40af2,2019-08-04 02:31:32 +0000,Leading Investment Bank is Hiring For Data Analyst3_pune, Not Disclosed by Recruiter, 3 - 7 Years,Data Science|Java|CSS|Javascript|Data Analysis|HTML|Solution Design|Machine Learning|Active Directory|Python,"About Aston Carter: * Aston Carter is a wholly owned subsidiary of Allegis group which is $12.5billion global staffing and recruiting company. * Aston Carter was acquired by Allegis in the year 2011 and expanded to APAC including India in 2017. * Aston Carter focus on recruiting business professionals across various disciplines like Accounting and Finance, Sales, Operations, Audit, Risk and compliance, and also Banking and financial services * We work with many fortune 500 customers across the globe and currently working with 20+ global clients in India which are predominantly in Banking and financial services sector to name a few, Visa, Morgan Stanley, JPMC, Fidelity, Wells Fargo, Myntra etc * We have 2000 candidates working out of different clients globally and over 100+ in India. * We have our presence in 90+ locations globally and in India we are in Bangalore, Mumbai, Pune, Chennai as well as Hyderabad",Pune,"About Aston Carter: * Aston Carter is a wholly owned subsidiary of Allegis group which is $12.5billion global staffing and recruiting company. * Aston Carter was acquired by Allegis in the year 2011 and expanded to APAC including India in 2017. * Aston Carter focus on recruiting business professionals across various disciplines like Accounting and Finance, Sales, Operations, Audit, Risk and compliance, and also Banking and financial services * We work with many fortune 500 customers across the globe and currently working with 20+ global clients in India which are predominantly in Banking and financial services sector to name a few, Visa, Morgan Stanley, JPMC, Fidelity, Wells Fargo, Myntra etc * We have 2000 candidates working out of different clients globally and over 100+ in India. * We have our presence in 90+ locations globally and in India we are in Bangalore, Mumbai, Pune, Chennai as well as Hyderabad","About Aston Carter: * Aston Carter is a wholly owned subsidiary of Allegis group which is $12.5billion global staffing and recruiting company. * Aston Carter was acquired by Allegis in the year 2011 and expanded to APAC including India in 2017. * Aston Carter focus on recruiting business professionals across various disciplines like Accounting and Finance, Sales, Operations, Audit, Risk and compliance, and also Banking and financial services * We work with many fortune 500 customers across the globe and currently working with 20+ global clients in India which are predominantly in Banking and financial services sector to name a few, Visa, Morgan Stanley, JPMC, Fidelity, Wells Fargo, Myntra etc * We have 2000 candidates working out of different clients globally and over 100+ in India. * We have our presence in 90+ locations globally and in India we are in Bangalore, Mumbai, Pune, Chennai as well as Hyderabad",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
611ba59e1b68a91238740e35f3687df0,2019-08-05 23:26:14 +0000,Senior Business Analyst- Analytics, Not Disclosed by Recruiter, 3 - 6 Years,R|python|model|Analytics|SQL|Business Analysis,Analytics & BI,Bengaluru,Analytics & Business Intelligence,Internet / Ecommerce,,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
5bbb45c1a233dc0cfd9692d5522a1891,2019-08-04 13:10:12 +0000,Business analyst, Not Disclosed by Recruiter ,2 - 5 yrs,Business Analyst| International marketing,System Design/Implementation/ERP/CRM,Jodhpur,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
be817f7bf34f90957c02d3ac209b029b,2019-08-04 11:22:20 +0000,Technical Design Expert Visual Analytics, Not Disclosed by Recruiter ,5 - 10 yrs,Service management| Relationship management| Customer management| Architecture| Technical design| System design| Subject matter expertise| Information technology| Operations| Analytics,Programming & Design,Hyderabad,IT Software - Other,"Medical, Healthcare, Hospitals",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
916ec85f704d01755e1faec94e146e58,2019-07-05 21:55:45 +0000,"Advance Analytics - R Programming, Python & Statistics",Openings: 1, 2 - 5 Years,Project Management|Excel Powerpoint|Time Series Analysis|Big Data|Data Analysis|Cpg|Data Warehousing|Data Reporting|Market Research|Marketing,"Roles and responsibilities  Functional Responsibilities He / She will be a key member of the Media Center of Excellence (MCoE) team, responsible for carrying out development activities, executing analysis & supporting various MCoE projects. Work on POCs (Proof of Concept), ad-hoc delivery, crack codes for data tables, schemas, and structures in panel data warehouse. Role involves working under dynamic, challenging conditions demanding multi-tasking. Also involves working with multiple points of contact and stakeholders, other analysts on the team and guiding them with the usage of right kind of technique/tool/process, as required. Manage day-to-day delivery independently and in collaboration with clients on a variety of projects by obtaining project specifications, required clarifications, and eventually presenting results/findings to the clients. Role requires proficiency in Big data handling tools such as Hadoop/Hive, R programming knowledge, Julia Role demands proficiency in Microsoft Excel and PowerPoint to report findings and actionable insights obtained through studies. Ability to think critically to address and solve clients business questions. Being creative in identifying new techniques and processes to streamline and increase efficiency and effectiveness of current work-streams is a plus. Strong project management skills and high levels of attention to detail. Organizational Information Security Responsibilities Follow the organizations security policy and procedures, Maintain the clear desk and clear screen policy and other physical security procedures, Follow the password, access control procedures, back up PC data Report security incidents. Professional Experience Experience in development, experience in developing statistical methodologies. Programming languages: advanced to expert proficiency in Hadoop/Hive, R, Julia, Hive Advanced proficiency in statistical methodologies and ability to independently develop statistical methods to isolate impact due to stimulus (such as advertising impact on purchase behavior) in experimental designs. Proficiency with Generalized Linear Models, Bayesian algorithms, and isolating impacts due to covariates Computing variances on samples and developing methodologies to compute goodness of fit for GLM models Familiarity with longitudinal and panel data analysis and its application in marketing; nice to have exposure to/some familiarity with time series analysis, design of experiments, sampling theory Demonstrates strong interpersonal, communication and presentation skills; Trusted; Educates on analytic methods, shapes thinking and influences the decisions Should have medium to high proficiency in MS-Office, specifically Excel and PowerPoint Should have basic knowledge of market research & any specific knowledge on retail and FMCG/CPG industry will be an added advantage. Client Management and Value - Effectively manages client projects; builds and maintains support and trust; acts as a trusted advisor and delivery partner Behavioral & Attitudinal Skills Client Management - Client Focus Communication Skills - Effective Written and Verbal Communication Thinking Skills - Analytical Thinking - Critical thinking Drive for results/Managing self and team - Decision making - Planning & organizing - Problem sensitivity Innovation and Continuous Improvement - Active learning - Fluency of ideas Collaboration and Teamwork - Interpersonal Relationship & Networking - Team playing Change Leadership - Change Driver Ownership - Responsibility & Initiative - Negotiation skills Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: Other Employment Type: Permanent Job, Full Time",Bengaluru,"Other Employment Type: Permanent Job, Full Time",IT-Software / Software Services,,,,0,1,Openings: 1,Openings: 1
69740604ac7a1a9a10e1577d13888ff8,2019-07-05 13:02:13 +0000,Consultant/Sr. Consultant Business Analyst, Not Disclosed by Recruiter ,8 - 13 yrs,Business analysis| Monitoring| Project planning| Cost estimation| consultant business analyst| Risk mitigation| Business system,System Design/Implementation/ERP/CRM,Ahmedabad,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
45415f764154963dfaa07cdbe37807e4,2019-08-05 14:10:52 +0000,Urgent Opening For RPA Business Analyst.," 5,00,000 - 11,00,000 PA. ",4 - 9 yrs,rpa| business analysis| business analyst,System Design/Implementation/ERP/CRM,Mumbai,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",,,,0,1,"5,00,000","11,00,000 PA."
30c35dbade9fe61b333cdf9a08404f90,2019-08-04 05:18:39 +0000,Project Manager - Analytics-insurance Domain, Not Disclosed by Recruiter ,7 - 12 yrs,Data Science| Project Management| Customer Experience| Cross Selling| Advanced Analytics| Project Delivery| Project Planning| Operations| Predictive Analytics,Analytics & BI,Mumbai,Analytics & Business Intelligence,"Banking, Financial Services, Broking",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
8ebe298e0f130e85e60c1abff4cf840b,2019-08-06 08:03:29 +0000,Sr. Business Analyst, Not Disclosed by Recruiter ,2 - 5 yrs,Data analysis| Usage| Technical writing| business case development| Business process modeling| Project delivery| Cost benefit analysis| Business case| Monitoring| Quality management,System Design/Implementation/ERP/CRM,Mumbai,"IT Software - Application Programming , Maintenance","BPO, Call Centre, ITeS",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
4c67363b7dfd049adc4f2912649df041,2019-07-04 02:45:35 +0000,"Senior Data Analyst - Tableau - Gurgaon, HR", Not Disclosed by Recruiter ,6 - 7 yrs,HR,Analytics & BI,Gurgaon,Analytics & Business Intelligence,"Pharma, Biotech, Clinical Research",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
a24a47cd1a918c341005ddba764f0710,2019-07-05 07:54:15 +0000,"Business Analyst , Information Technology", Best as per Industry standards ,5 - 10 yrs,SAP FICO| SAP FICO Consultant| Business Analyst,Analytics & BI,Mumbai,Analytics & Business Intelligence,"Oil and Gas, Energy, Power, Infrastructure",,,,0,1,Best as per Industry standards,Best as per Industry standards
ce1e94c8b205a6736f5712c8f1f9cd9b,2019-08-05 19:42:00 +0000,"Analytics Manager-r,python,sql"," 15,00,000 - 25,00,000 PA. ",6 - 11 yrs,Predictive Modeling| R| Logistic Regression| Linear Regression| Statistical Modeling| time series| Data Modeling| Strategic Planning| Analytics| SQL| Python,Analytics & BI,Bengaluru,Analytics & Business Intelligence,"KPO, Research, Analytics",,,,0,1,"15,00,000","25,00,000 PA."
57274720d437007d3e07c01471023457,2019-07-06 04:45:48 +0000,Forensic Data Analyst, Not Disclosed by Recruiter ,6 - 10 yrs,Assurance| Relationship building| Network security| Forensic| Social media analytics| Business Executive| Network troubleshooting| Client servicing| Manager Client Servicing| malware analysis,Back Office/Web/Transaction Processing,Gurgaon,"ITES , BPO , KPO , LPO , Customer Service , Operations","Recruitment, Staffing",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
f88a64b17cc0437f8f7bb947fa09275a,2019-08-06 03:03:13 +0000,Engineering Lead IoT Streaming Analytics Platform, Not Disclosed by Recruiter ,2 - 7 yrs,Building| Cloud computing| Usage| Algorithms| Javascript| Data structures| Business Executive| Analytics| microservices,Programming & Design,Hyderabad,"IT Software - Application Programming , Maintenance","Recruitment, Staffing",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
dd38944c59352d74b7061319b995abfb,2019-08-04 09:55:22 +0000,Assistant Manager - Analytics - SAS - Iit/nit/bits, Not Disclosed by Recruiter ,4 - 6 yrs,SAS| Retail Analytics| Risk Analytics| Credit Risk| Statistics| Analytics,Analytics & BI,Delhi NCR,Analytics & Business Intelligence,"Banking, Financial Services, Broking",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
8e0760cdd60fee05e0d4bd23df77d49f,2019-08-05 11:15:35 +0000,Sr. Business Analyst, Not Disclosed by Recruiter ,3 - 5 yrs,Business process| Publishing| Consulting| Agile| Workflow| Application development| RUP| Operations| Monitoring| SDLC,System Design/Implementation/ERP/CRM,Pune,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
2d4ecbc91af31305870505ebf2df7195,2019-08-05 13:02:59 +0000,Consultant/ Senior Consultant - Anti Money Laundering - SAS/ Analytics, Not Disclosed by Recruiter ,1 - 6 yrs,AML| SAS| Big Data| Statistics| Analytics,Analytics & BI,Delhi NCR,Analytics & Business Intelligence,"IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
e2e7f3f41b34a85cb0912bf9165212e1,2019-07-04 18:16:56 +0000,Walk-in for Business Analyst / Project Coordinator, Not Disclosed by Recruiter ,0 - 2 yrs,business analytics| project management| business analyst| srs| brs| documentation| team management| client communication| sdlc| Project Coordinator| IT| information technology| MBA,System Design/Implementation/ERP/CRM,Ahmedabad (Vastrapur),IT Software - Client/Server Programming,"IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
826358a955dae996dc0973542b1000ac,2019-07-06 23:17:56 +0000,Business Analyst, Not Disclosed by Recruiter ,0 - 2 yrs,Required to make recommendations for action by synthesizing financial information and trends.,System Design/Implementation/ERP/CRM,Thane,"IT Software - Application Programming , Maintenance","Construction, Engineering, Cement, Metals",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
46759a76067c993d926e025700edd412,2019-07-06 22:04:08 +0000,Lead - Digital Analytics, Not Disclosed by Recruiter ,5 - 10 yrs,Financial services| SAS| SQL| Data modeling| QlikView| Data analytics| Text mining| digital analytics| Social media analytics| Investment,Programming & Design,Bengaluru,IT Software - Other,"Banking, Financial Services, Broking",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
